Period,GPD,Country
2015.246,1.60365307331085,United Kingdom of Great Britain and Northern Ireland
2015.288,1.59134292602539,United Kingdom of Great Britain and Northern Ireland
2015.33,1.57978999614716,United Kingdom of Great Britain and Northern Ireland
2015.372,1.56889724731445,United Kingdom of Great Britain and Northern Ireland
2015.414,1.55866229534149,United Kingdom of Great Britain and Northern Ireland
2015.456,1.54919052124023,United Kingdom of Great Britain and Northern Ireland
2015.498,1.54038417339325,United Kingdom of Great Britain and Northern Ireland
2015.54,1.53234720230103,United Kingdom of Great Britain and Northern Ireland
2015.582,1.52497756481171,United Kingdom of Great Britain and Northern Ireland
2015.624,1.51828324794769,United Kingdom of Great Britain and Northern Ireland
2015.666,1.51231944561005,United Kingdom of Great Britain and Northern Ireland
2015.708,1.50704348087311,United Kingdom of Great Britain and Northern Ireland
2015.75,1.50251543521881,United Kingdom of Great Britain and Northern Ireland
2015.792,1.49865162372589,United Kingdom of Great Britain and Northern Ireland
2015.834,1.49552273750305,United Kingdom of Great Britain and Northern Ireland
2015.876,1.49307250976563,United Kingdom of Great Britain and Northern Ireland
2015.918,1.49135112762451,United Kingdom of Great Britain and Northern Ireland
2015.96,1.49032270908356,United Kingdom of Great Britain and Northern Ireland
2016.002,1.49000382423401,United Kingdom of Great Britain and Northern Ireland
2016.044,1.49181354045868,United Kingdom of Great Britain and Northern Ireland
2016.086,1.49668192863464,United Kingdom of Great Britain and Northern Ireland
2016.128,1.50438034534454,United Kingdom of Great Britain and Northern Ireland
2016.17,1.51461398601532,United Kingdom of Great Britain and Northern Ireland
2016.212,1.52703607082367,United Kingdom of Great Britain and Northern Ireland
2016.254,1.54141354560852,United Kingdom of Great Britain and Northern Ireland
2016.296,1.55752670764923,United Kingdom of Great Britain and Northern Ireland
2016.338,1.5749409198761,United Kingdom of Great Britain and Northern Ireland
2016.38,1.59354388713837,United Kingdom of Great Britain and Northern Ireland
2016.422,1.61290371417999,United Kingdom of Great Britain and Northern Ireland
2016.464,1.63280463218689,United Kingdom of Great Britain and Northern Ireland
2016.506,1.65281534194946,United Kingdom of Great Britain and Northern Ireland
2016.548,1.67293155193329,United Kingdom of Great Britain and Northern Ireland
2016.59,1.69272303581238,United Kingdom of Great Britain and Northern Ireland
2016.632,1.71186649799347,United Kingdom of Great Britain and Northern Ireland
2016.674,1.73014521598816,United Kingdom of Great Britain and Northern Ireland
2016.716,1.74723279476166,United Kingdom of Great Britain and Northern Ireland
2016.758,1.76291441917419,United Kingdom of Great Britain and Northern Ireland
2016.8,1.77674877643585,United Kingdom of Great Britain and Northern Ireland
2016.842,1.78851807117462,United Kingdom of Great Britain and Northern Ireland
2016.884,1.79809188842773,United Kingdom of Great Britain and Northern Ireland
2016.926,1.80500948429108,United Kingdom of Great Britain and Northern Ireland
2016.968,1.80904030799866,United Kingdom of Great Britain and Northern Ireland
2017.01,1.80980491638184,United Kingdom of Great Britain and Northern Ireland
2017.052,1.80502271652222,United Kingdom of Great Britain and Northern Ireland
2017.094,1.79434978961945,United Kingdom of Great Britain and Northern Ireland
2017.136,1.77802193164825,United Kingdom of Great Britain and Northern Ireland
2017.178,1.75703847408295,United Kingdom of Great Britain and Northern Ireland
2017.22,1.73152577877045,United Kingdom of Great Britain and Northern Ireland
2017.262,1.70212972164154,United Kingdom of Great Britain and Northern Ireland
2017.304,1.66950237751007,United Kingdom of Great Britain and Northern Ireland
2017.346,1.63428688049316,United Kingdom of Great Britain and Northern Ireland
2017.388,1.59648907184601,United Kingdom of Great Britain and Northern Ireland
2017.43,1.55740010738373,United Kingdom of Great Britain and Northern Ireland
2017.472,1.51701724529266,United Kingdom of Great Britain and Northern Ireland
2017.514,1.47620415687561,United Kingdom of Great Britain and Northern Ireland
2017.556,1.43539178371429,United Kingdom of Great Britain and Northern Ireland
2017.598,1.39500880241394,United Kingdom of Great Britain and Northern Ireland
2017.64,1.35591602325439,United Kingdom of Great Britain and Northern Ireland
2017.682,1.31811761856079,United Kingdom of Great Britain and Northern Ireland
2017.724,1.28247547149658,United Kingdom of Great Britain and Northern Ireland
2017.766,1.24941623210907,United Kingdom of Great Britain and Northern Ireland
2017.808,1.21980285644531,United Kingdom of Great Britain and Northern Ireland
2017.85,1.19364321231842,United Kingdom of Great Britain and Northern Ireland
2017.892,1.17201602458954,United Kingdom of Great Britain and Northern Ireland
2017.934,1.15525281429291,United Kingdom of Great Britain and Northern Ireland
2017.976,1.14392137527466,United Kingdom of Great Britain and Northern Ireland
2018.018,1.1379142999649,United Kingdom of Great Britain and Northern Ireland
2018.06,1.13342344760895,United Kingdom of Great Britain and Northern Ireland
2018.102,1.12951922416687,United Kingdom of Great Britain and Northern Ireland
2018.144,1.12608778476715,United Kingdom of Great Britain and Northern Ireland
2018.186,1.12312817573547,United Kingdom of Great Britain and Northern Ireland
2018.228,1.12056398391724,United Kingdom of Great Britain and Northern Ireland
2018.27,1.11835217475891,United Kingdom of Great Britain and Northern Ireland
2018.312,1.11643266677856,United Kingdom of Great Britain and Northern Ireland
2018.354,1.11475431919098,United Kingdom of Great Britain and Northern Ireland
2018.396,1.11325573921204,United Kingdom of Great Britain and Northern Ireland
2018.438,1.11189091205597,United Kingdom of Great Britain and Northern Ireland
2018.48,1.1106024980545,United Kingdom of Great Britain and Northern Ireland
2018.522,1.10933208465576,United Kingdom of Great Britain and Northern Ireland
2018.564,1.10805034637451,United Kingdom of Great Britain and Northern Ireland
2018.606,1.1066814661026,United Kingdom of Great Britain and Northern Ireland
2018.648,1.10517799854279,United Kingdom of Great Britain and Northern Ireland
2018.69,1.10347592830658,United Kingdom of Great Britain and Northern Ireland
2018.732,1.10153234004974,United Kingdom of Great Britain and Northern Ireland
2018.774,1.09931182861328,United Kingdom of Great Britain and Northern Ireland
2018.816,1.09674072265625,United Kingdom of Great Britain and Northern Ireland
2018.858,1.0937511920929,United Kingdom of Great Britain and Northern Ireland
2018.9,1.09031355381012,United Kingdom of Great Britain and Northern Ireland
2018.942,1.08638143539429,United Kingdom of Great Britain and Northern Ireland
2018.984,1.08186137676239,United Kingdom of Great Britain and Northern Ireland
2019.026,1.05210709571838,United Kingdom of Great Britain and Northern Ireland
2019.068,0.90587729215622,United Kingdom of Great Britain and Northern Ireland
2019.11,0.649529099464417,United Kingdom of Great Britain and Northern Ireland
2019.152,0.286507308483124,United Kingdom of Great Britain and Northern Ireland
2019.194,-0.164261758327484,United Kingdom of Great Britain and Northern Ireland
2019.236,-0.701056599617004,United Kingdom of Great Britain and Northern Ireland
2019.278,-1.3686089515686,United Kingdom of Great Britain and Northern Ireland
2019.32,-2.08433675765991,United Kingdom of Great Britain and Northern Ireland
2019.362,-2.80694818496704,United Kingdom of Great Britain and Northern Ireland
2019.404,-3.52955770492554,United Kingdom of Great Britain and Northern Ireland
2019.446,-4.24528789520264,United Kingdom of Great Britain and Northern Ireland
2019.488,-4.96789741516113,United Kingdom of Great Britain and Northern Ireland
2019.53,-5.69050979614258,United Kingdom of Great Britain and Northern Ireland
2019.572,-6.40623998641968,United Kingdom of Great Britain and Northern Ireland
2019.614,-7.12884759902954,United Kingdom of Great Britain and Northern Ireland
2019.656,-7.84457731246948,United Kingdom of Great Britain and Northern Ireland
2019.698,-8.56718921661377,United Kingdom of Great Britain and Northern Ireland
2019.74,-9.28291893005371,United Kingdom of Great Britain and Northern Ireland
2019.782,-9.88165187835693,United Kingdom of Great Britain and Northern Ireland
2019.824,-10.3737106323242,United Kingdom of Great Britain and Northern Ireland
2019.866,-10.783185005188,United Kingdom of Great Britain and Northern Ireland
2019.908,-11.103196144104,United Kingdom of Great Britain and Northern Ireland
2019.95,-11.3096437454224,United Kingdom of Great Britain and Northern Ireland
2019.992,-11.3975772857666,United Kingdom of Great Britain and Northern Ireland
2020.034,-11.3675336837769,United Kingdom of Great Britain and Northern Ireland
2020.076,-11.2428150177002,United Kingdom of Great Britain and Northern Ireland
2020.118,-11.0260391235352,United Kingdom of Great Britain and Northern Ireland
2020.16,-10.7232341766357,United Kingdom of Great Britain and Northern Ireland
2020.202,-10.32408618927,United Kingdom of Great Britain and Northern Ireland
2020.244,-9.86987400054932,United Kingdom of Great Britain and Northern Ireland
2020.286,-9.33652114868164,United Kingdom of Great Britain and Northern Ireland
2020.328,-8.72746086120606,United Kingdom of Great Britain and Northern Ireland
2020.37,-8.05302619934082,United Kingdom of Great Britain and Northern Ireland
2020.412,-7.316650390625,United Kingdom of Great Britain and Northern Ireland
2020.454,-6.51833915710449,United Kingdom of Great Britain and Northern Ireland
2020.496,-5.67873430252075,United Kingdom of Great Britain and Northern Ireland
2020.538,-4.74278020858765,United Kingdom of Great Britain and Northern Ireland
2020.58,-3.7999415397644,United Kingdom of Great Britain and Northern Ireland
2020.622,-2.85022521018982,United Kingdom of Great Britain and Northern Ireland
2020.664,-1.80415487289429,United Kingdom of Great Britain and Northern Ireland
2020.706,-0.758086621761322,United Kingdom of Great Britain and Northern Ireland
2020.748,0.301744967699051,United Kingdom of Great Britain and Northern Ireland
2020.79,1.44415616989136,United Kingdom of Great Britain and Northern Ireland
2020.832,2.58657217025757,United Kingdom of Great Britain and Northern Ireland
2020.874,3.72898817062378,United Kingdom of Great Britain and Northern Ireland
2020.916,4.87828636169434,United Kingdom of Great Britain and Northern Ireland
2020.958,6.02758407592773,United Kingdom of Great Britain and Northern Ireland
2000,2.88942623138428,United States of America
2000.042,2.70418739318848,United States of America
2000.084,2.5172278881073,United States of America
2000.126,2.33026838302612,United States of America
2000.168,2.144455909729,United States of America
2000.21,1.95864355564117,United States of America
2000.252,1.77283096313477,United States of America
2000.294,1.60078430175781,United States of America
2000.336,1.42988443374634,United States of America
2000.378,1.25898480415344,United States of America
2000.42,1.1007034778595,United States of America
2000.462,0.948157966136932,United States of America
2000.504,0.800201296806335,United States of America
2000.546,0.662569046020508,United States of America
2000.588,0.534114062786102,United States of America
2000.63,0.413690060377121,United States of America
2000.672,0.303590685129166,United States of America
2000.714,0.20496392250061,United States of America
2000.756,0.117810495197773,United States of America
2000.798,0.042131662368775,United States of America
2000.84,-0.020351013168693,United States of America
2000.882,-0.069346643984318,United States of America
2000.924,-0.10456120967865,United States of America
2000.966,-0.124818786978722,United States of America
2001.008,-0.12991189956665,United States of America
2001.05,-0.126442894339561,United States of America
2001.092,-0.11822746694088,United States of America
2001.134,-0.105480402708054,United States of America
2001.176,-0.088536165654659,United States of America
2001.218,-0.067555025219917,United States of America
2001.26,-0.042974758893252,United States of America
2001.302,-0.01508673094213,United States of America
2001.344,0.015819143503904,United States of America
2001.386,0.049884777516127,United States of America
2001.428,0.085962288081646,United States of America
2001.47,0.124336570501328,United States of America
2001.512,0.165007248520851,United States of America
2001.554,0.206827640533447,United States of America
2001.596,0.250369548797607,United States of America
2001.638,0.294772952795029,United States of America
2001.68,0.340037494897842,United States of America
2001.722,0.385589390993118,United States of America
2001.764,0.431428372859955,United States of America
2001.806,0.477267026901245,United States of America
2001.848,0.522818207740784,United States of America
2001.89,0.56779557466507,United States of America
2001.932,0.611625134944916,United States of America
2001.974,0.654306054115295,United States of America
2002.016,0.695838689804077,United States of America
2002.058,0.737945437431335,United States of America
2002.1,0.78120082616806,United States of America
2002.142,0.825604319572449,United States of America
2002.184,0.870869219303131,United States of America
2002.226,0.917282283306122,United States of America
2002.268,0.964842319488525,United States of America
2002.31,1.01269042491913,United States of America
2002.352,1.06168615818024,United States of America
2002.394,1.11039519309998,United States of America
2002.436,1.16025173664093,United States of America
2002.478,1.21010875701904,United States of America
2002.52,1.26025235652924,United States of America
2002.562,1.31039655208588,United States of America
2002.604,1.36082756519318,United States of America
2002.646,1.41125798225403,United States of America
2002.688,1.46111488342285,United States of America
2002.73,1.51097226142883,United States of America
2002.772,1.56082880496979,United States of America
2002.814,1.61011147499084,United States of America
2002.856,1.65853369235992,United States of America
2002.898,1.7066684961319,United States of America
2002.94,1.75394225120544,United States of America
2002.982,1.80035471916199,United States of America
2003.024,1.8467675447464,United States of America
2003.066,1.89547646045685,United States of America
2003.108,1.94705486297607,United States of America
2003.15,2.00035548210144,United States of America
2003.192,2.05537796020508,United States of America
2003.234,2.11212182044983,United States of America
2003.276,2.16886639595032,United States of America
2003.318,2.22675800323486,United States of America
2003.36,2.28407645225525,United States of America
2003.402,2.3413941860199,United States of America
2003.444,2.39756441116333,United States of America
2003.486,2.45258665084839,United States of America
2003.528,2.50588655471802,United States of America
2003.57,2.55689144134521,United States of America
2003.612,2.60502672195435,United States of America
2003.654,2.65029120445251,United States of America
2003.696,2.69211077690125,United States of America
2003.738,2.72991108894348,United States of America
2003.78,2.76340222358704,United States of America
2003.822,2.79200887680054,United States of America
2003.864,2.81543707847595,United States of America
2003.906,2.83310341835022,United States of America
2003.948,2.84468626976013,United States of America
2003.99,2.84980273246765,United States of America
2004.032,2.84939432144165,United States of America
2004.074,2.84676480293274,United States of America
2004.116,2.84220361709595,United States of America
2004.158,2.83577108383179,United States of America
2004.2,2.82755374908447,United States of America
2004.242,2.8177182674408,United States of America
2004.284,2.80634951591492,United States of America
2004.326,2.79352807998657,United States of America
2004.368,2.77918744087219,United States of America
2004.41,2.76383018493652,United States of America
2004.452,2.74717426300049,United States of America
2004.494,2.72950720787048,United States of America
2004.536,2.71083116531372,United States of America
2004.578,2.69129037857056,United States of America
2004.62,2.67102885246277,United States of America
2004.662,2.65004754066467,United States of America
2004.704,2.62863254547119,United States of America
2004.746,2.60664343833923,United States of America
2004.788,2.58436417579651,United States of America
2004.83,2.56179881095886,United States of America
2004.872,2.53923177719116,United States of America
2004.914,2.51637887954712,United States of America
2004.956,2.4936695098877,United States of America
2004.998,2.47110295295715,United States of America
2005.04,2.4481053352356,United States of America
2005.082,2.42438769340515,United States of America
2005.124,2.39980792999268,United States of America
2005.166,2.37436389923096,United States of America
2005.208,2.34820151329041,United States of America
2005.25,2.32146310806274,United States of America
2005.292,2.29400682449341,United States of America
2005.334,2.2656888961792,United States of America
2005.376,2.23708248138428,United States of America
2005.418,2.20818710327148,United States of America
2005.46,2.17843127250671,United States of America
2005.502,2.14867448806763,United States of America
2005.544,2.11805725097656,United States of America
2005.586,2.08743810653687,United States of America
2005.628,2.05681943893433,United States of America
2005.67,2.02562594413757,United States of America
2005.712,1.9944326877594,United States of America
2005.754,1.96295297145844,United States of America
2005.796,1.93175911903381,United States of America
2005.838,1.90027868747711,United States of America
2005.88,1.86908459663391,United States of America
2005.922,1.83789169788361,United States of America
2005.964,1.80669844150543,United States of America
2006.006,1.775505900383,United States of America
2006.048,1.74574875831604,United States of America
2006.09,1.71714210510254,United States of America
2006.132,1.68968558311462,United States of America
2006.174,1.66280472278595,United States of America
2006.216,1.63678598403931,United States of America
2006.258,1.61134171485901,United States of America
2006.3,1.58589911460876,United States of America
2006.342,1.56074190139771,United States of America
2006.384,1.53515493869782,United States of America
2006.426,1.50928008556366,United States of America
2006.468,1.48268628120422,United States of America
2006.51,1.45522916316986,United States of America
2006.552,1.42662346363068,United States of America
2006.594,1.39715373516083,United States of America
2006.636,1.36567389965057,United States of America
2006.678,1.33275651931763,United States of America
2006.72,1.2978287935257,United States of America
2006.762,1.26088988780975,United States of America
2006.804,1.22136688232422,United States of America
2006.846,1.17954742908478,United States of America
2006.888,1.13485658168793,United States of America
2006.93,1.08672225475311,United States of America
2006.972,1.03571772575378,United States of America
2007.014,0.981268763542175,United States of America
2007.056,0.924524664878845,United States of America
2007.098,0.865484654903412,United States of America
2007.14,0.804150104522705,United States of America
2007.182,0.740519881248474,United States of America
2007.224,0.675169050693512,United States of America
2007.266,0.607521712779999,United States of America
2007.308,0.538153469562531,United States of America
2007.35,0.466490924358368,United States of America
2007.392,0.393106162548065,United States of America
2007.434,0.318000286817551,United States of America
2007.476,0.241173833608627,United States of America
2007.518,0.16319951415062,United States of America
2007.56,0.082930281758308,United States of America
2007.602,0.000940691679716,United States of America
2007.644,-0.082197219133377,United States of America
2007.686,-0.166482150554657,United States of America
2007.728,-0.25306162238121,United States of America
2007.77,-0.340215057134628,United States of America
2007.812,-0.428515553474426,United States of America
2007.854,-0.519110858440399,United States of America
2007.896,-0.609707355499268,United States of America
2007.938,-0.70202249288559,United States of America
2007.98,-0.795486986637116,United States of America
2008.022,-0.891244769096375,United States of America
2008.064,-0.997328817844391,United States of America
2008.106,-1.1143114566803,United States of America
2008.148,-1.23817729949951,United States of America
2008.19,-1.37122023105621,United States of America
2008.232,-1.50885283946991,United States of America
2008.274,-1.65336883068085,United States of America
2008.316,-1.80017817020416,United States of America
2008.358,-1.94813561439514,United States of America
2008.4,-2.09494471549988,United States of America
2008.442,-2.24290108680725,United States of America
2008.484,-2.38971066474915,United States of America
2008.526,-2.53307914733887,United States of America
2008.568,-2.6718578338623,United States of America
2008.61,-2.80260848999023,United States of America
2008.652,-2.92762112617493,United States of America
2008.694,-3.04345703125,United States of America
2008.736,-3.14896631240845,United States of America
2008.778,-3.24185752868652,United States of America
2008.82,-3.32270002365112,United States of America
2008.862,-3.38919901847839,United States of America
2008.904,-3.4402027130127,United States of America
2008.946,-3.47383689880371,United States of America
2008.988,-3.48917102813721,United States of America
2009.03,-3.47586369514465,United States of America
2009.072,-3.41080117225647,United States of America
2009.114,-3.29840683937073,United States of America
2009.156,-3.14127373695374,United States of America
2009.198,-2.94628405570984,United States of America
2009.24,-2.716881275177,United States of America
2009.282,-2.45994901657104,United States of America
2009.324,-2.17319178581238,United States of America
2009.366,-1.87037527561188,United States of America
2009.408,-1.55379402637482,United States of America
2009.45,-1.22803556919098,United States of America
2009.492,-0.893100678920746,United States of America
2009.534,-0.560460448265076,United States of America
2009.576,-0.227819621562958,United States of America
2009.618,0.093349300324917,United States of America
2009.66,0.4030482172966,United States of America
2009.702,0.692099332809448,United States of America
2009.744,0.960503041744232,United States of America
2009.786,1.20366978645325,United States of America
2009.828,1.41242647171021,United States of America
2009.87,1.5833261013031,United States of America
2009.912,1.71350085735321,United States of America
2009.954,1.79721009731293,United States of America
2009.996,1.82974290847778,United States of America
2010.038,1.82515037059784,United States of America
2010.08,1.80907952785492,United States of America
2010.122,1.78277289867401,United States of America
2010.164,1.74727118015289,United States of America
2010.206,1.70372891426086,United States of America
2010.248,1.6527236700058,United States of America
2010.29,1.59597957134247,United States of America
2010.332,1.53407073020935,United States of America
2010.374,1.46757233142853,United States of America
2010.416,1.39820349216461,United States of America
2010.458,1.32711458206177,United States of America
2010.5,1.25487732887268,United States of America
2010.542,1.18264174461365,United States of America
2010.584,1.11155188083649,United States of America
2010.626,1.04218411445618,United States of America
2010.668,0.976257860660553,United States of America
2010.71,0.91434919834137,United States of America
2010.752,0.857031762599945,United States of America
2010.794,0.806313574314117,United States of America
2010.836,0.762483596801758,United States of America
2010.878,0.727270603179931,United States of America
2010.92,0.700963139533997,United States of America
2010.962,0.684890270233154,United States of America
2011.004,0.680030167102814,United States of America
2011.046,0.684311270713806,United States of America
2011.088,0.695380449295044,United States of America
2011.13,0.712468028068543,United States of America
2011.172,0.735034227371216,United States of America
2011.214,0.762492001056671,United States of America
2011.256,0.794257521629334,United States of America
2011.298,0.829474449157715,United States of America
2011.34,0.867847323417664,United States of America
2011.382,0.90852016210556,United States of America
2011.424,0.950912952423096,United States of America
2011.466,0.994455277919769,United States of America
2011.508,1.03857135772705,United States of America
2011.55,1.08211529254913,United States of America
2011.592,1.12565684318542,United States of America
2011.634,1.16747617721558,United States of America
2011.676,1.20699870586395,United States of America
2011.718,1.24422538280487,United States of America
2011.76,1.27829146385193,United States of America
2011.802,1.30862128734589,United States of America
2011.844,1.33420777320862,United States of America
2011.886,1.35475862026215,United States of America
2011.928,1.36967790126801,United States of America
2011.97,1.37814390659332,United States of America
2012.012,1.3798291683197,United States of America
2012.054,1.37654292583466,United States of America
2012.096,1.36940026283264,United States of America
2012.138,1.3586927652359,United States of America
2012.18,1.34492862224579,United States of America
2012.222,1.32841634750366,United States of America
2012.264,1.30931007862091,United States of America
2012.306,1.28832614421844,United States of America
2012.348,1.26561617851257,United States of America
2012.39,1.24161267280579,United States of America
2012.432,1.21645629405975,United States of America
2012.474,1.19101178646088,United States of America
2012.516,1.16528034210205,United States of America
2012.558,1.1395503282547,United States of America
2012.6,1.11439287662506,United States of America
2012.642,1.09010195732117,United States of America
2012.684,1.06696033477783,United States of America
2012.726,1.0455459356308,United States of America
2012.768,1.02600467205048,United States of America
2012.81,1.0087718963623,United States of America
2012.852,0.994285047054291,United States of America
2012.894,0.982845425605774,United States of America
2012.936,0.97484940290451,United States of America
2012.978,0.970593750476837,United States of America
2013.02,0.970380127429962,United States of America
2013.062,0.973532378673553,United States of America
2013.104,0.97970175743103,United States of America
2013.146,0.988798379898071,United States of America
2013.188,1.00038397312164,United States of America
2013.23,1.01443576812744,United States of America
2013.272,1.03065931797028,United States of America
2013.314,1.04875862598419,United States of America
2013.356,1.068732380867,United States of America
2013.398,1.09014797210693,United States of America
2013.44,1.11300003528595,United States of America
2013.482,1.13700461387634,United States of America
2013.524,1.16187334060669,United States of America
2013.566,1.18731760978699,United States of America
2013.608,1.21333611011505,United States of America
2013.65,1.23964273929596,United States of America
2013.692,1.26594865322113,United States of America
2013.734,1.29196894168854,United States of America
2013.776,1.31770050525665,United States of America
2013.818,1.34285390377045,United States of America
2013.86,1.3672913312912,United States of America
2013.902,1.39057731628418,United States of America
2013.944,1.41285264492035,United States of America
2013.986,1.43340420722961,United States of America
2014.028,1.45323276519775,United States of America
2014.07,1.4742157459259,United States of America
2014.112,1.49620759487152,United States of America
2014.154,1.51934921741486,United States of America
2014.196,1.54335343837738,United States of America
2014.238,1.56793332099915,United States of America
2014.28,1.59280121326447,United States of America
2014.322,1.61795580387115,United States of America
2014.364,1.64311265945435,United States of America
2014.406,1.66826868057251,United States of America
2014.448,1.69284725189209,United States of America
2014.49,1.7168550491333,United States of America
2014.532,1.74013948440552,United States of America
2014.574,1.76256024837494,United States of America
2014.616,1.78368830680847,United States of America
2014.658,1.80351746082306,United States of America
2014.7,1.82176148891449,United States of America
2014.742,1.83827233314514,United States of America
2014.784,1.85290503501892,United States of America
2014.826,1.86536204814911,United States of America
2014.868,1.87548935413361,United States of America
2014.91,1.88311326503754,United States of America
2014.952,1.88801372051239,United States of America
2014.994,1.88996911048889,United States of America
2015.036,1.88605880737305,United States of America
2015.078,1.87215638160706,United States of America
2015.12,1.8491587638855,United States of America
2015.162,1.81767868995667,United States of America
2015.204,1.77873134613037,United States of America
2015.246,1.73346638679504,United States of America
2015.288,1.68303561210632,United States of America
2015.33,1.62743842601776,United States of America
2015.372,1.56839823722839,United States of America
2015.414,1.50648999214172,United States of America
2015.456,1.44285953044891,United States of America
2015.498,1.37808275222778,United States of America
2015.54,1.31330394744873,United States of America
2015.582,1.24967467784882,United States of America
2015.624,1.18719100952148,United States of America
2015.666,1.12815129756928,United States of America
2015.708,1.07198226451874,United States of America
2015.75,1.02097761631012,United States of America
2015.792,0.975139856338501,United States of America
2015.834,0.935615837574005,United States of America
2015.876,0.903561532497406,United States of America
2015.918,0.879558324813843,United States of America
2015.96,0.864784836769104,United States of America
2016.002,0.860004961490631,United States of America
2016.044,0.86201798915863,United States of America
2016.086,0.867499887943268,United States of America
2016.128,0.876377820968628,United States of America
2016.17,0.888325572013855,United States of America
2016.212,0.903102695941925,United States of America
2016.254,0.920625567436218,United States of America
2016.296,0.940455496311188,United States of America
2016.338,0.962589144706726,United States of America
2016.38,0.986738622188568,United States of America
2016.422,1.01261281967163,United States of America
2016.464,1.04035723209381,United States of America
2016.506,1.06925201416016,United States of America
2016.548,1.09929478168488,United States of America
2016.59,1.13048827648163,United States of America
2016.632,1.16225683689117,United States of America
2016.674,1.19459903240204,United States of America
2016.716,1.22723007202148,United States of America
2016.758,1.25985813140869,United States of America
2016.8,1.29248893260956,United States of America
2016.842,1.32483232021332,United States of America
2016.884,1.35659897327423,United States of America
2016.926,1.38779079914093,United States of America
2016.968,1.41783595085144,United States of America
2017.01,1.44701516628265,United States of America
2017.052,1.4779212474823,United States of America
2017.094,1.51198792457581,United States of America
2017.136,1.54835224151611,United States of America
2017.178,1.58730018138886,United States of America
2017.22,1.62768614292145,United States of America
2017.262,1.66979277133942,United States of America
2017.304,1.71247482299805,United States of America
2017.346,1.75601589679718,United States of America
2017.388,1.8001309633255,United States of America
2017.43,1.84367394447327,United States of America
2017.472,1.88664209842682,United States of America
2017.514,1.92903637886047,United States of America
2017.556,1.96970677375793,United States of America
2017.598,2.00894331932068,United States of America
2017.64,2.04588294029236,United States of America
2017.682,2.08023405075073,United States of America
2017.724,2.11200356483459,United States of America
2017.766,2.14032196998596,United States of America
2017.808,2.16504549980164,United States of America
2017.85,2.1855947971344,United States of America
2017.892,2.20167446136475,United States of America
2017.934,2.21303510665894,United States of America
2017.976,2.21907019615173,United States of America
2018.018,2.21981263160706,United States of America
2018.06,2.21787190437317,United States of America
2018.102,2.21386885643005,United States of America
2018.144,2.20777440071106,United States of America
2018.186,2.19962882995605,United States of America
2018.228,2.18935418128967,United States of America
2018.27,2.17704105377197,United States of America
2018.312,2.16255521774292,United States of America
2018.354,2.14604520797729,United States of America
2018.396,2.12751317024231,United States of America
2018.438,2.10681891441345,United States of America
2018.48,2.08410787582397,United States of America
2018.522,2.05924081802368,United States of America
2018.564,2.03235983848572,United States of America
2018.606,2.00317907333374,United States of America
2018.648,1.97227215766907,United States of America
2018.69,1.93906760215759,United States of America
2018.732,1.90385246276855,United States of America
2018.774,1.86634004116058,United States of America
2018.816,1.82710289955139,United States of America
2018.858,1.78557121753693,United States of America
2018.9,1.74202811717987,United States of America
2018.942,1.69619059562683,United States of America
2018.984,1.64862871170044,United States of America
2019.026,1.59131169319153,United States of America
2019.068,1.49612724781036,United States of America
2019.11,1.3630850315094,United States of America
2019.152,1.19677221775055,United States of America
2019.194,1.00178349018097,United States of America
2019.236,0.779263615608215,United States of America
2019.278,0.533801794052124,United States of America
2019.32,0.276868671178818,United States of America
2019.362,0.001582570374012,United States of America
2019.404,-0.280586659908295,United States of America
2019.446,-0.574226140975952,United States of America
2019.488,-0.867865264415741,United States of America
2019.53,-1.15691804885864,United States of America
2019.572,-1.44138062000275,United States of America
2019.614,-1.72813773155212,United States of America
2019.656,-1.99883556365967,United States of America
2019.698,-2.24888443946838,United States of America
2019.74,-2.48058414459229,United States of America
2019.782,-2.69048500061035,United States of America
2019.824,-2.87056279182434,United States of America
2019.866,-3.01851797103882,United States of America
2019.908,-3.13320755958557,United States of America
2019.95,-3.20745182037354,United States of America
2019.992,-3.2391300201416,United States of America
2020.034,-3.22474479675293,United States of America
2020.076,-3.16484761238098,United States of America
2020.118,-3.06163239479065,United States of America
2020.16,-2.91711711883545,United States of America
2020.202,-2.73130464553833,United States of America
2020.244,-2.51337218284607,United States of America
2020.286,-2.25643873214722,United States of America
2020.328,-1.96509516239166,United States of America
2020.37,-1.64621901512146,United States of America
2020.412,-1.29522466659546,United States of America
2020.454,-0.914406299591064,United States of America
2020.496,-0.510648488998413,United States of America
2020.538,-0.065594255924225,United States of America
2020.58,0.384047269821167,United States of America
2020.622,0.833688795566559,United States of America
2020.664,1.32003569602966,United States of America
2020.706,1.82015061378479,United States of America
2020.748,2.33402752876282,United States of America
2020.79,2.86625671386719,United States of America
2020.832,3.40307712554932,United States of America
2020.874,3.94448184967041,United States of America
2020.916,4.49965572357178,United States of America
2020.958,5.05482816696167,United States of America
